X,Y,kom,stan,typ,stav,ku,NAZ_CZNUTS3
15.568,49.3845,"38","169.185", ,řešeno,Pístov u Jihlavy,Kraj Vysočina
15.3311,49.54161,D1,"88,4",most,řešeno,Humpolec,Kraj Vysočina
15.28018,49.56917,D1,"83,2",most,řešeno,Speřice,Kraj Vysočina
15.28027,49.56914,D1,"83,2",most,řešeno,Speřice,Kraj Vysočina
15.26497,49.57837,D1,"81,7",most,řešeno,Lísky u Holušic,Kraj Vysočina
15.2237,49.59937,D1,"77,8",most,odstraněno,Vojslavice nad Želivkou,Kraj Vysočina
16.08507,49.32287,D1,"150,9", ,řešeno,Jabloňov u Velkého Meziříčí,Kraj Vysočina
16.08075,49.32589,D1,"150,4", ,řešeno,Jabloňov u Velkého Meziříčí,Kraj Vysočina
15.33107,49.5417,D1,"88,4",most,řešeno,Humpolec,Kraj Vysočina
15.3311,49.54161,D1,"88,4",most,řešeno,Humpolec,Kraj Vysočina
15.70071,49.41959,D1,"120,01",most,odstraněno,Kozlov u Jihlavy,Kraj Vysočina
15.88746,49.39756,D1,"133,920", ,řešeno,Měřín,Kraj Vysočina
16.04128,49.34837,D1,"146,420", ,řešeno,Velké Meziříčí,Kraj Vysočina
16.04487,49.34325,D1,"147", ,řešeno,Petráveč,Kraj Vysočina
16.00874,49.36259,D1,"143,666", ,odstraněno,Velké Meziříčí,Kraj Vysočina
16.07521,49.33042,D1,"149,75", ,řešeno,Jabloňov u Velkého Meziříčí,Kraj Vysočina
16.09157,49.31953,D1,"151,36", ,řešeno,Jabloňov u Velkého Meziříčí,Kraj Vysočina
16.08996,49.31983,D1,"151,25",pilon,řešeno,Jabloňov u Velkého Meziříčí,Kraj Vysočina
16.18789,49.28966,D1,"159,2", ,řešeno,Nové Sady u Velké Bíteše,Kraj Vysočina
16.21701,49.2773,D1,"164,31",most,řešeno,Velká Bíteš,Kraj Vysočina
16.25073,49.27176,D1,"164,31",most,dílčí odstranění,Velká Bíteš,Kraj Vysočina
16.0326,49.35301,D1,"145,61",pilon,odstraněno,Velké Meziříčí,Kraj Vysočina
15.4254,49.51444,D1,"0",ocel. konstrukce,odstraněno,Kamenice u Herálce,Kraj Vysočina
15.43101,49.51678,D1,"96.665",pilon,odstraněno,Kamenice u Herálce,Kraj Vysočina
15.4539,49.51702,D1,"98.408",pilon,řešeno,Slavníč,Kraj Vysočina
15.46781,49.50617,D1,"100.014", ,odstraněno, ,Kraj Vysočina
15.47442,49.50209,D1,"100.64",pilon,odstraněno,Skorkov u Herálce,Kraj Vysočina
15.48178,49.49632,D1,"101.516", ,odstraněno, ,Kraj Vysočina
15.48781,49.49381,D1,"102.03", ,odstraněno, ,Kraj Vysočina
15.46779,49.50616,D1,"100.014", ,odstraněno, ,Kraj Vysočina
15.48177,49.49633,D1,"101.516", ,odstraněno, ,Kraj Vysočina
15.75478,49.40876,D1,"124.194", ,odstraněno,Věžnice,Kraj Vysočina
15.76831,49.4086,D1,"125.183", ,odstraněno,Věžnice,Kraj Vysočina
15.90062,49.39155,D1,"135.077",pilon,řešeno,Měřín,Kraj Vysočina
15.43527,49.51698,D1,"96.973", ,odstraněno,Kamenice u Herálce,Kraj Vysočina
15.55719,49.47881,D1,"107.288", ,odstraněno,Smrčná na Moravě,Kraj Vysočina
15.57745,49.46578,D1,"109.409", ,odstraněno,Pávov,Kraj Vysočina
15.58149,49.46238,D1,"109.886", ,odstraněno,Pávov,Kraj Vysočina
15.65948,49.42865,D1,"116.804", ,odstraněno,Měšín,Kraj Vysočina
15.75646,49.40904,D1,"124.309", ,odstraněno,Věžnice,Kraj Vysočina
15.19578,49.59945,D1,"75.435", ,odstraněno,Píšť u Humpolce,Kraj Vysočina
15.19833,49.5978,D1,"75.746", ,odstraněno,Píšť u Humpolce,Kraj Vysočina
15.21443,49.59723,D1,"76.981", ,odstraněno,Vojslavice nad Želivkou,Kraj Vysočina
15.2279,49.59852,D1,"78.007", ,odstraněno,Vojslavice nad Želivkou,Kraj Vysočina
15.26311,49.57984,D1,"81.328", ,odstraněno,Lohenice,Kraj Vysočina
15.2837,49.56826,D1,"83.32", ,odstraněno,Speřice,Kraj Vysočina
15.34406,49.52756,D1,"90.15",pilon,odstraněno,Vystrkov u Humpolce,Kraj Vysočina
15.34953,49.52721,"34","99.472", ,řešeno,Vystrkov u Humpolce,Kraj Vysočina
15.41654,49.51533,D1,"95.572",totem,není RZ,Kamenice u Herálce,Kraj Vysočina
15.4168,49.51484,D1,"95.673",totem,není RZ,Kamenice u Herálce,Kraj Vysočina
15.51017,49.48867,D1,"103.736",most,odstraněno,Petrovice u Štoků,Kraj Vysočina
15.55462,49.47905,D1,"107.1",most,dílčí odstranění,Smrčná na Moravě,Kraj Vysočina
15.59308,49.4551,D1,"0.037", ,odstraněno,Pávov,Kraj Vysočina
15.58988,49.45489,D1,"0.184", ,odstraněno,Pávov,Kraj Vysočina
15.59084,49.45461,D1,"0.235", ,odstraněno,Pávov,Kraj Vysočina
15.59027,49.45409,D1,"0.038", ,není RZ,Pávov,Kraj Vysočina
15.60164,49.45343,D1,"111.773",Budova,řešeno,Pávov,Kraj Vysočina
15.7006,49.41964,D1,"119.994",most,odstraněno,Kozlov u Jihlavy,Kraj Vysočina
15.70701,49.41641,D1,"120.578", ,odstraněno,Kozlov u Jihlavy,Kraj Vysočina
15.71967,49.41322,D1,"0.281",Budova,odstraněno,Kozlov u Jihlavy,Kraj Vysočina
15.76065,49.40877,D1,"124.62",pilon,řešeno,Věžnice,Kraj Vysočina
15.88126,49.39895,D1,"133,5",totem,řešeno,Měřín,Kraj Vysočina
15.89045,49.39489,D1,"134.246", ,řešeno,Měřín,Kraj Vysočina
15.88745,49.39753,D1,"134.401", ,odstraněno,Měřín,Kraj Vysočina
15.9077,49.3913,D1,"135.61",ocel. konstrukce,řešeno,Pustina u Měřína,Kraj Vysočina
15.91828,49.38635,D1,"136.422",ocel. konstrukce,odstraněno,Stránecká Zhoř,Kraj Vysočina
15.94595,49.37805,D1,"0.117",totem,není RZ,Stránecká Zhoř,Kraj Vysočina
15.94759,49.37755,D1,"0.164",totem,není RZ,Kochánov u Stránecké Zhoře,Kraj Vysočina
15.94802,49.37716,D1,"0.214", ,odstraněno,Kochánov u Stránecké Zhoře,Kraj Vysočina
15.94801,49.37753,D1,"139.15", ,odstraněno,Kochánov u Stránecké Zhoře,Kraj Vysočina
15.98903,49.36425,D1,"142.156",pilon,řešeno,Velké Meziříčí,Kraj Vysočina
16.01866,49.35871,D1,"0.016", ,odstraněno,Velké Meziříčí,Kraj Vysočina
15.98634,49.3649,D1,"141.971",pilon,řešeno,Velké Meziříčí,Kraj Vysočina
16.00529,49.36259,D1,"143.361",pilon,řešeno,Velké Meziříčí,Kraj Vysočina
16.00874,49.36246,D1,"143.647", ,odstraněno,Velké Meziříčí,Kraj Vysočina
16.00936,49.36244,D1,"143.662",pilon,řešeno,Velké Meziříčí,Kraj Vysočina
16.01793,49.3598,D1,"144.344",ocel. konstrukce,řešeno,Velké Meziříčí,Kraj Vysočina
16.01029,49.36244,D1,"143.803",osvětlení,odstraněno,Velké Meziříčí,Kraj Vysočina
16.0191,49.35861,D1,"144.506", ,odstraněno,Velké Meziříčí,Kraj Vysočina
16.01975,49.35832,D1,"144.533",totem,není RZ,Velké Meziříčí,Kraj Vysočina
16.02179,49.35746,D1,"144.696",pilon,řešeno,Velké Meziříčí,Kraj Vysočina
16.02631,49.35612,D1,"145.136",pilon,řešeno,Velké Meziříčí,Kraj Vysočina
16.02961,49.35508,D1,"145.347",most,odstraněno,Velké Meziříčí,Kraj Vysočina
16.02951,49.35509,D1,"145.318",most,odstraněno,Velké Meziříčí,Kraj Vysočina
16.03131,49.3546,D1,"145.448",pilon,řešeno,Velké Meziříčí,Kraj Vysočina
16.03167,49.35468,D1,"145.497", ,řešeno,Velké Meziříčí,Kraj Vysočina
16.03996,49.34832,D1,"146,5", ,řešeno,Velké Meziříčí,Kraj Vysočina
16.04251,49.34586,D1,"146.652", ,řešeno,Velké Meziříčí,Kraj Vysočina
16.05494,49.33949,D1,"147.918", ,odstraněno,Dolní Radslavice,Kraj Vysočina
16.07017,49.33186,D1,"149.247", ,odstraněno,Jabloňov u Velkého Meziříčí,Kraj Vysočina
16.07357,49.33009,D1,"149.465", ,odstraněno,Jabloňov u Velkého Meziříčí,Kraj Vysočina
16.11683,49.30832,D1,"153.58",pilon,řešeno,Lhotka u Velkého Meziříčí,Kraj Vysočina
16.217,49.27724,D1,"161.796",most,řešeno,Velká Bíteš,Kraj Vysočina
16.15353,49.3015,D1,"156,3",most,řešeno,Holubí Zhoř,Kraj Vysočina
16.08971,49.32046,D1,"151.191",budova,řešeno,Jabloňov u Velkého Meziříčí,Kraj Vysočina
15.35045,49.52412,D1,"90,9",budova,řešeno,Vystrkov u Humpolce,Kraj Vysočina
15.94442,49.37762,D1,"138,5", ,řešeno,Svařenov,Kraj Vysočina
16.22409,49.27639,D1,"162,5", ,řešeno,Velká Bíteš,Kraj Vysočina
16.22471,49.27117,D1,"162,5",stožár,řešeno,Velká Bíteš,Kraj Vysočina
16.25064,49.27179,D1,"164,5",most,řešeno,Velká Bíteš,Kraj Vysočina
16.00927,49.36241,D1,"143,657", ,řešeno,Velké Meziříčí,Kraj Vysočina
15.85282,49.40379,D1,"131,6", ,řešeno,Meziříčko u Jihlavy,Kraj Vysočina
15.71898,49.41203,D1,"121,75", ,řešeno,Kozlov u Jihlavy,Kraj Vysočina
15.26515,49.57829,D1,"81,7",most,řešeno,Lísky u Holušic,Kraj Vysočina
15.19016,49.60072,D1,"75,2",most,dílčí odstranění,Hořice u Humpolce,Kraj Vysočina
16.96228,48.79503,"55","127.17", ,řešeno,Hrušky,Jihomoravský kraj
16.94195,48.78597,"55","129.06", ,řešeno,Hrušky,Jihomoravský kraj
16.94112,48.78591,"55","129.121", ,řešeno,Hrušky,Jihomoravský kraj
15.92876,48.93966,"38","229.429", ,odstraněno, ,Jihomoravský kraj
15.92248,48.94564,"38","228.539", ,řešeno,Vranovská Ves,Jihomoravský kraj
15.92223,48.94643,"38","228.45", ,řešeno,Vranovská Ves,Jihomoravský kraj
15.92608,48.94124,"38","229.167", ,řešeno,Vranovská Ves,Jihomoravský kraj
15.95461,48.92077,"38","232.264", ,řešeno,Olbramkostel,Jihomoravský kraj
15.98212,48.90321,"38","235.102", ,řešeno,Mramotice,Jihomoravský kraj
16.25997,48.88742,"53","16.246", ,odstraněno,Oleksovice,Jihomoravský kraj
16.45168,48.96714,"53","33.028", ,odstraněno,Branišovice,Jihomoravský kraj
16.45159,48.96717,"53","33.023", ,odstraněno,Branišovice,Jihomoravský kraj
16.03043,48.86984,"38","240.326", ,řešeno,Znojmoměsto,Jihomoravský kraj
16.4326,48.95964,"53","31.379", ,odstraněno, ,Jihomoravský kraj
16.43206,48.95955,"53","31.339", ,odstraněno, ,Jihomoravský kraj
16.43612,48.96026,"53","31.649", ,řešeno,Branišovice,Jihomoravský kraj
16.51763,48.96963,"53","38.094", ,odstraněno,Pohořelice nad Jihlavou,Jihomoravský kraj
16.50217,48.97215,"53","36.907", ,řešeno,Pohořelice nad Jihlavou,Jihomoravský kraj
16.49031,48.97459,"53","35.98", ,odstraněno,Pohořelice nad Jihlavou,Jihomoravský kraj
16.42885,48.959,"53","31.096", ,odstraněno, ,Jihomoravský kraj
16.00702,48.88375,"38","238.01", ,řešeno,Přímětice,Jihomoravský kraj
15.97856,48.90487,"38","234.784", ,odstraněno,Mramotice,Jihomoravský kraj
15.97132,48.90872,"38","234.101", ,odstraněno,Mramotice,Jihomoravský kraj
15.96978,48.90924,"38","233.976", ,odstraněno,Mramotice,Jihomoravský kraj
16.55027,49.16904,"23","142.49", ,odstraněno,Starý Lískovec,Jihomoravský kraj
16.63288,49.16321,"41","3.027", ,odstraněno,Horní Heršpice,Jihomoravský kraj
16.6046,49.11294,"52","7.968", ,řešeno,Modřice,Jihomoravský kraj
16.60361,49.12372,"52","6.766", ,odstraněno,Modřice,Jihomoravský kraj
16.60339,49.13041,"52","6.012", ,řešeno,Modřice,Jihomoravský kraj
16.60336,49.13085,"52","5.96", ,odstraněno,Modřice,Jihomoravský kraj
16.60325,49.13095,"52","5.957", ,odstraněno,Modřice,Jihomoravský kraj
16.60334,49.13183,"52","5.855", ,odstraněno,Modřice,Jihomoravský kraj
16.60335,49.13225,"52","5.8", ,odstraněno,Modřice,Jihomoravský kraj
16.60328,49.13502,"52","5.511", ,odstraněno,Modřice,Jihomoravský kraj
16.60329,49.13521,"52","5.463", ,odstraněno,Modřice,Jihomoravský kraj
16.5997,49.15721,"52","2.995", ,odstraněno,Dolní Heršpice,Jihomoravský kraj
16.59879,49.1566,"52","2.983", ,odstraněno,Dolní Heršpice,Jihomoravský kraj
16.60025,49.16071,"52","2.634", ,odstraněno,Horní Heršpice,Jihomoravský kraj
16.59868,49.16305,"52","2.344", ,řešeno,Horní Heršpice,Jihomoravský kraj
16.52099,48.96419,"52","26.884", ,řešeno,Pohořelice nad Jihlavou,Jihomoravský kraj
16.52225,48.96681,"52","26.61", ,řešeno,Pohořelice nad Jihlavou,Jihomoravský kraj
16.97845,48.80333,"55","125.659", ,odstraněno,Hrušky,Jihomoravský kraj
16.9731,48.8009,"55","126.138", ,řešeno,Hrušky,Jihomoravský kraj
16.9632,48.79593,"55","127.051", ,řešeno,Hrušky,Jihomoravský kraj
16.96279,48.79574,"55","127.087", ,řešeno,Hrušky,Jihomoravský kraj
16.94146,48.78583,"55","129.097", ,řešeno,Hrušky,Jihomoravský kraj
16.95444,48.78891,"55","128.062", ,řešeno,Hrušky,Jihomoravský kraj
16.94776,48.7864,"55","128.629", ,řešeno,Hrušky,Jihomoravský kraj
16.94238,48.78591,"55","129.029", ,řešeno,Hrušky,Jihomoravský kraj
16.96116,48.79441,"55","127.276", ,řešeno,Hrušky,Jihomoravský kraj
16.95748,48.79136,"55","127.71", ,řešeno,Hrušky,Jihomoravský kraj
16.95645,48.79015,"55","127.861", ,řešeno,Hrušky,Jihomoravský kraj
16.96234,48.79531,"55","127.145", ,řešeno,Hrušky,Jihomoravský kraj
16.99473,48.81065,"55","124.213", ,řešeno,Moravská Nová Ves,Jihomoravský kraj
16.99958,48.81197,"55","123.827", ,řešeno,Moravská Nová Ves,Jihomoravský kraj
17.00526,48.81264,"55","123.404", ,řešeno,Moravská Nová Ves,Jihomoravský kraj
17.01021,48.81331,"55","123.033", ,řešeno,Moravská Nová Ves,Jihomoravský kraj
17.01875,48.8144,"55","122.394", ,odstraněno,Moravská Nová Ves,Jihomoravský kraj
17.02014,48.81479,"55","122.284", ,řešeno,Moravská Nová Ves,Jihomoravský kraj
17.02013,48.81475,"55","122.285", ,odstraněno,Moravská Nová Ves,Jihomoravský kraj
17.03134,48.81818,"55","121.375", ,odstraněno,Moravská Nová Ves,Jihomoravský kraj
17.03222,48.81853,"55","121.3", ,řešeno,Mikulčice,Jihomoravský kraj
16.50756,48.97039,"53","37.347", ,řešeno,Pohořelice nad Jihlavou,Jihomoravský kraj
16.50202,48.97214,"53","36.898", ,řešeno,Pohořelice nad Jihlavou,Jihomoravský kraj
16.43859,48.96103,"53","31.849", ,odstraněno,Branišovice,Jihomoravský kraj
16.41256,48.95493,"53","29.815", ,odstraněno,Branišovice,Jihomoravský kraj
16.412,48.95477,"53","29.77", ,řešeno,Branišovice,Jihomoravský kraj
16.43289,48.95961,"53","31.4", ,řešeno,Branišovice,Jihomoravský kraj
16.43743,48.96056,"53","31.75", ,odstraněno, ,Jihomoravský kraj
16.44465,48.96425,"53","32.419", ,odstraněno,Branišovice,Jihomoravský kraj
16.45231,48.96733,"53","33.079", ,odstraněno,Branišovice,Jihomoravský kraj
16.48686,48.97404,"53","35.718", ,řešeno,Pohořelice nad Jihlavou,Jihomoravský kraj
16.50211,48.97213,"53","36.905", ,řešeno,Pohořelice nad Jihlavou,Jihomoravský kraj
16.50286,48.97185,"53","36.968", ,řešeno,Pohořelice nad Jihlavou,Jihomoravský kraj
16.51123,48.96993,"53","37.622", ,řešeno,Pohořelice nad Jihlavou,Jihomoravský kraj
16.94141,48.78593,"55","129.1", ,řešeno,Hrušky,Jihomoravský kraj
16.86293,48.74116,"55","137.853", ,řešeno,Poštorná,Jihomoravský kraj
16.8623,48.74073,"55","137.917", ,řešeno,Poštorná,Jihomoravský kraj
16.86186,48.74031,"55","137.969", ,řešeno,Poštorná,Jihomoravský kraj
16.86224,48.74032,"55","137.961", ,řešeno,Poštorná,Jihomoravský kraj
16.85996,48.73609,"55","138.524", ,řešeno,Poštorná,Jihomoravský kraj
16.83492,48.71695,"55","141.349", ,řešeno,Poštorná,Jihomoravský kraj
16.83617,48.71813,"55","141.189", ,řešeno,Poštorná,Jihomoravský kraj
16.83722,48.71875,"55","141.087", ,řešeno,Poštorná,Jihomoravský kraj
16.8494,48.72818,"55","139.702", ,řešeno,Poštorná,Jihomoravský kraj
16.85055,48.72909,"55","139.566", ,řešeno,Poštorná,Jihomoravský kraj
16.86906,48.74295,"55","137.362", ,řešeno,Poštorná,Jihomoravský kraj
16.78054,48.74528,"40","13.951", ,řešeno,Valtice,Jihomoravský kraj
16.77949,48.74529,"40","13.875", ,řešeno,Valtice,Jihomoravský kraj
16.77853,48.74508,"40","13.801", ,řešeno,Valtice,Jihomoravský kraj
16.74585,48.74947,"40","10.992", ,odstraněno,Valtice,Jihomoravský kraj
16.73922,48.75271,"40","10.371", ,řešeno,Valtice,Jihomoravský kraj
16.73819,48.75308,"40","10.285", ,řešeno,Valtice,Jihomoravský kraj
16.7376,48.75336,"40","10.231", ,řešeno,Valtice,Jihomoravský kraj
16.70821,48.77076,"40","7.09", ,odstraněno,Sedlec u Mikulova,Jihomoravský kraj
16.68064,48.78108,"40","4.618", ,řešeno,Sedlec u Mikulova,Jihomoravský kraj
16.6382,48.78686,"52","49.603", ,řešeno,Mikulov na Moravě,Jihomoravský kraj
16.62504,48.81406,"52","46.343", ,řešeno,Mikulov na Moravě,Jihomoravský kraj
16.62522,48.81365,"52","46.389", ,řešeno,Mikulov na Moravě,Jihomoravský kraj
16.62515,48.81333,"52","46.422", ,řešeno,Mikulov na Moravě,Jihomoravský kraj
16.62526,48.81387,"52","46.365", ,řešeno,Mikulov na Moravě,Jihomoravský kraj
16.62522,48.81414,"52","46.335", ,řešeno,Mikulov na Moravě,Jihomoravský kraj
16.62513,48.81436,"52","46.31", ,řešeno,Mikulov na Moravě,Jihomoravský kraj
16.61263,48.8326,"52","44.028", ,řešeno,Bavory,Jihomoravský kraj
16.63537,48.79068,"52","49.13", ,řešeno,Mikulov na Moravě,Jihomoravský kraj
16.63711,48.78868,"52","49.387", ,řešeno,Mikulov na Moravě,Jihomoravský kraj
16.63843,48.78613,"52","49.687", ,řešeno,Mikulov na Moravě,Jihomoravský kraj
16.67741,48.78292,"40","4.294", ,řešeno,Mikulov na Moravě,Jihomoravský kraj
16.86669,48.74219,"55","137.555", ,řešeno,Poštorná,Jihomoravský kraj
16.86824,48.74265,"55","137.43", ,řešeno,Poštorná,Jihomoravský kraj
16.86287,48.73806,"55","138.221", ,řešeno,Poštorná,Jihomoravský kraj
16.84947,48.72792,"55","139.726", ,řešeno,Poštorná,Jihomoravský kraj
16.83813,48.71947,"55","140.982", ,řešeno,Poštorná,Jihomoravský kraj
16.86293,48.74106,"55","137.857", ,řešeno,Poštorná,Jihomoravský kraj
16.90762,48.78069,"55","131.654", ,řešeno,Břeclav,Jihomoravský kraj
16.90939,48.78098,"55","131.519", ,řešeno,Břeclav,Jihomoravský kraj
16.93102,48.78444,"55","129.882", ,řešeno,Břeclav,Jihomoravský kraj
16.95338,48.78837,"55","128.16", ,řešeno,Hrušky,Jihomoravský kraj
16.96128,48.79447,"55","127.265", ,řešeno,Hrušky,Jihomoravský kraj
16.96702,48.79816,"55","126.676", ,řešeno,Hrušky,Jihomoravský kraj
16.96768,48.79845,"55","126.62", ,řešeno,Hrušky,Jihomoravský kraj
16.98953,48.80826,"55","124.677", ,řešeno,Moravská Nová Ves,Jihomoravský kraj
16.99424,48.81046,"55","124.254", ,řešeno,Moravská Nová Ves,Jihomoravský kraj
17.00529,48.81271,"55","123.4", ,řešeno,Moravská Nová Ves,Jihomoravský kraj
17.00547,48.81269,"55","123.387", ,řešeno,Moravská Nová Ves,Jihomoravský kraj
17.00648,48.81281,"55","123.312", ,řešeno,Moravská Nová Ves,Jihomoravský kraj
17.01192,48.81346,"55","122.895", ,řešeno,Moravská Nová Ves,Jihomoravský kraj
17.01493,48.81385,"55","122.681", ,odstraněno,Moravská Nová Ves,Jihomoravský kraj
17.34414,48.90464,"55","93.727", ,odstraněno,Vnorovy,Jihomoravský kraj
17.34311,48.90419,"55","93.814", ,odstraněno,Strážnice na Moravě,Jihomoravský kraj
17.34197,48.90341,"55","93.935", ,odstraněno,Strážnice na Moravě,Jihomoravský kraj
17.33809,48.90118,"55","94.312", ,odstraněno,Strážnice na Moravě,Jihomoravský kraj
17.33793,48.90108,"55","94.329", ,řešeno,Strážnice na Moravě,Jihomoravský kraj
17.33791,48.90111,"55","94.328", ,řešeno,Strážnice na Moravě,Jihomoravský kraj
17.33781,48.90104,"55","94.339", ,odstraněno,Strážnice na Moravě,Jihomoravský kraj
17.33768,48.90092,"55","94.354", ,řešeno,Strážnice na Moravě,Jihomoravský kraj
17.3356,48.8994,"55","94.583", ,řešeno,Strážnice na Moravě,Jihomoravský kraj
17.33341,48.89933,"55","94.752", ,odstraněno,Strážnice na Moravě,Jihomoravský kraj
17.3309,48.89978,"55","94.944", ,řešeno,Strážnice na Moravě,Jihomoravský kraj
17.33009,48.89979,"55","95.001", ,řešeno,Strážnice na Moravě,Jihomoravský kraj
17.32945,48.89974,"55","95.048", ,řešeno,Strážnice na Moravě,Jihomoravský kraj
17.32856,48.89946,"55","95.118", ,řešeno,Strážnice na Moravě,Jihomoravský kraj
17.29646,48.89361,"55","97.703", ,řešeno,Strážnice na Moravě,Jihomoravský kraj
17.34428,48.90553,"55","93.627", ,odstraněno,Vnorovy,Jihomoravský kraj
17.34295,48.91409,"55","92.673", ,odstraněno,Vnorovy,Jihomoravský kraj
17.34567,48.92198,"55","91.763", ,řešeno,Lidéřovice na Moravě,Jihomoravský kraj
16.93531,49.147,"50","15.532", ,řešeno,Hodějice,Jihomoravský kraj
16.93576,49.1469,"50","15.567", ,řešeno,Křižanovice u Bučovic,Jihomoravský kraj
16.94251,49.14632,"50","16.063", ,odstraněno,Křižanovice u Bučovic,Jihomoravský kraj
16.94189,49.14631,"50","16.02", ,odstraněno,Křižanovice u Bučovic,Jihomoravský kraj
16.36299,48.93365,"53","25.405", ,řešeno, ,Jihomoravský kraj
16.17768,48.8665,"53","9.062", ,řešeno, ,Jihomoravský kraj
16.22673,48.87328,"53","12.849", ,odstraněno,Lechovice,Jihomoravský kraj
16.09528,48.8513,"53","2.78", ,řešeno, ,Jihomoravský kraj
16.11256,48.85438,"53","4.099", ,řešeno,Dobšice u Znojma,Jihomoravský kraj
16.23833,48.87731,"53","14.236", ,odstraněno,Oleksovice,Jihomoravský kraj
16.17106,48.86528,"53","8.557", ,odstraněno, ,Jihomoravský kraj
16.26178,48.8881,"53","16.4", ,řešeno,Oleksovice,Jihomoravský kraj
16.27015,48.89149,"53","17.12", ,odstraněno,Oleksovice,Jihomoravský kraj
16.15177,48.8617,"53","7.088", ,řešeno,Těšetice u Znojma,Jihomoravský kraj
16.10864,48.85365,"53","3.801", ,řešeno,Dobšice u Znojma,Jihomoravský kraj
16.09528,48.8513,"53","2.78", ,řešeno, ,Jihomoravský kraj
16.09555,48.85132,"53","2.8", ,řešeno, ,Jihomoravský kraj
16.10759,48.85345,"53","3.721", ,řešeno,Dobšice u Znojma,Jihomoravský kraj
16.13223,48.85805,"53","5.599", ,řešeno,Dyje,Jihomoravský kraj
16.23863,48.8776,"53","14.275", ,odstraněno,Oleksovice,Jihomoravský kraj
16.33426,48.91883,"53","22.729", ,řešeno,Miroslav,Jihomoravský kraj
16.36322,48.93376,"53","25.426", ,řešeno, ,Jihomoravský kraj
16.18054,48.86704,"53","9.28", ,řešeno, ,Jihomoravský kraj
16.10654,48.85325,"53","3.641", ,řešeno,Dobšice u Znojma,Jihomoravský kraj
16.12161,48.85607,"53","4.789", ,řešeno,Dobšice u Znojma,Jihomoravský kraj
17.29376,48.89052,"55","98.104", ,řešeno,Strážnice na Moravě,Jihomoravský kraj
17.47774,48.91812,"71","9.622", ,odstraněno,Louka u Ostrohu,Jihomoravský kraj
